graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
alex,GBBBBBBB,"((4, 6), (6,), (6,), (6,), (6,), (6,), (6,), (6,))",12.0055,155.5354,167.5409,4918.2701984127,5689.38693525431,59.0462928670437,884.901072729554,943.947365596597
alex,BBBBBBBB,"((0,), (1,), (2,), (3,), (4,), (5,), (6,), (7,))",60.616,269.952,330.568,3368.69574780695,4177.39529875295,204.196861449066,1127.69621568896,1331.89307713802
alex,BBBBBBBB,"((7,), (6,), (5,), (4,), (3,), (2,), (1,), (0,))",15.7584,182.7166,198.475,4681.17252525253,5086.25408683064,73.7677891219394,929.343053481798,1003.11084260374
alex,BGGGLLBG,"((0,), (3, 5), (0, 0), (4, 7), (4,), (0,), (1,), (1, 1))",62.7271,270.116,332.8431,3270.29124788401,4018.90707792546,205.135886135145,1085.57110426091,1290.70699039606
alex,BGGGLLBG,"((7,), (4, 6), (1, 7), (2, 6), (5,), (0,), (7,), (0, 0))",16.722,197.1232,213.8452,4570.09392718393,4875.14808950521,76.4211106503697,961.004791877154,1037.42590252752
alex,BGGGLLBG,"((5,), (2, 4), (0, 0), (1, 4), (1,), (5,), (1,), (2, 2))",19.0688,228.2286,247.2974,4105.09902597403,4287.19949836819,78.2793123064935,978.461539433274,1056.74085173977
alex,BGGGLLBG,"((3,), (1, 6), (2, 7), (3, 0), (0,), (5,), (7,), (4, 0))",28.1574,227.72569,255.88309,3686.41192252579,4399.17368657768,103.799775067328,1001.80486320575,1105.60463827307
alex,BGGGLLBG,"((3,), (1, 0), (2, 1), (3, 6), (2,), (3,), (2,), (4, 5))",24.8993,215.31818,240.21748,3839.17383304604,4247.05819690004,95.5927410211632,914.468841310599,1010.06158233176
alex,BGGGLLBG,"((3,), (2, 6), (3, 0), (3, 6), (0,), (0,), (2,), (4, 4))",25.3807,225.2605,250.6412,3790.63726423903,4222.44198521562,96.2090272124715,951.149392810664,1047.35842002314
alex,BGGGLLBG,"((5,), (1, 6), (4, 3), (4, 4), (0,), (3,), (7,), (2, 4))",18.5415,203.52,222.0615,4190.45532634032,4609.1713535277,77.6973274333391,938.058553869957,1015.7558813033
alex,BGGGLLBG,"((3,), (3, 5), (3, 4), (4, 1), (0,), (5,), (2,), (2, 6))",25.0757,198.9229,223.9986,3793.87191059757,4536.81713128557,95.1339938685716,902.476820525006,997.610814393577
alex,BGGGLLBG,"((6,), (4, 7), (4, 4), (0, 2), (2,), (2,), (7,), (0, 4))",16.7956,187.6181,204.4137,4444.61666666667,4922.20078866172,74.6500036866667,923.493959787214,998.143963473881
alex,BGGGLLBG,"((3,), (3, 5), (0, 7), (2, 4), (1,), (3,), (7,), (4, 4))",25.2442,211.71819,236.96239,3812.37047969188,4480.52636308011,96.2402428634377,948.608931838604,1044.84917470204
alex,LLBLGGBL,"((4,), (5,), (5,), (2,), (1, 7), (0, 3), (6,), (2,))",40.5252,205.00341,245.52861,3382.6926236283,4467.03762197148,137.084295111062,915.757945102444,1052.84224021351
alex,LLBLGGBL,"((4,), (3,), (7,), (3,), (0, 3), (3, 2), (7,), (3,))",39.6678,189.29943,228.96723,3396.59447179832,4587.24976293141,134.735430188401,868.363765390551,1003.09919557895
alex,LLBLGGBL,"((5,), (3,), (1,), (4,), (2, 3), (2, 0), (1,), (4,))",33.8576,198.40639,232.26399,3545.30360916168,4296.37505522776,120.035471477552,852.428264793791,972.463736271343
alex,LLBLGGBL,"((3,), (4,), (1,), (4,), (4, 6), (3, 6), (2,), (0,))",48.779,186.14221,234.92121,3282.41312554745,4470.16507188881,160.112829851079,832.086405546192,992.199235397271
alex,LLBLGGBL,"((1,), (3,), (1,), (3,), (3, 2), (0, 1), (3,), (1,))",79.4625,236.43252,315.89502,3174.29716751249,4030.50280479979,252.237588673461,952.941935005882,1205.17952367934
alex,LLBLGGBL,"((4,), (4,), (3,), (1,), (2, 6), (2, 1), (5,), (2,))",40.1849,189.83428,230.01918,3382.4770727107,4389.25762332295,135.924502919172,833.231560658023,969.156063577195
alex,LLBLGGBL,"((0,), (1,), (3,), (5,), (3, 2), (2, 6), (6,), (0,))",115.891,237.8675,353.7585,3131.80847353754,4089.9491740158,362.948415806739,972.865985150204,1335.81440095694
alex,LLBLGGBL,"((2,), (2,), (1,), (2,), (2, 7), (3, 7), (0,), (1,))",59.1514,219.85596,279.00736,3229.20141149825,4167.52772084986,191.011784372097,916.255807894058,1107.26759226616
alex,LLBLGGBL,"((2,), (0,), (4,), (5,), (0, 4), (3, 5), (4,), (0,))",59.846,240.68501,300.53101,3228.32185507833,4103.33054284526,193.202149739018,987.610152738018,1180.81230247704
alex,LLBLGGBL,"((1,), (4,), (1,), (3,), (2, 1), (4, 0), (7,), (2,))",78.3204,212.85374,291.17414,3182.76761394071,4335.8568484008,249.275632630882,922.903346286724,1172.17897891761
alex,GBGLBGGL,"((3, 4), (4,), (4, 4), (1,), (5,), (0, 5), (1, 2), (2,))",19.7755,199.47444,219.24994,3973.32030094905,4538.20726470842,78.5743956114179,905.256352731645,983.830748343063
alex,GBGLBGGL,"((1, 6), (7,), (1, 1), (2,), (7,), (2, 3), (3, 7), (3,))",14.8035,176.54278,191.34628,4460.41576728827,5030.29977090416,66.0297648110519,888.063105788784,954.092870599836
alex,GBGLBGGL,"((0, 0), (7,), (2, 7), (1,), (2,), (2, 4), (3, 5), (4,))",51.4181,203.77092,255.18902,3349.75391126566,4687.42495033657,172.237981584849,955.160894561038,1127.39887614589
alex,GBGLBGGL,"((2, 0), (1,), (4, 5), (4,), (7,), (2, 0), (0, 5), (5,))",51.3636,222.74735,274.11095,3384.83584403876,4334.17744048492,173.85735435887,965.426539297798,1139.28389365667
alex,GBGLBGGL,"((1, 4), (0,), (1, 0), (5,), (3,), (2, 2), (1, 5), (4,))",18.7499,281.35504,300.10494,3976.26795870796,4018.14518314508,74.5546265989784,1130.52539872959,1205.08002532857
alex,GBGLBGGL,"((1, 5), (4,), (2, 6), (2,), (4,), (4, 7), (3, 1), (2,))",16.4292,178.56899,194.99819,4189.33917748918,4802.2017649901,68.8274912148052,857.5243189505,926.351810165305
alex,GBGLBGGL,"((4, 6), (5,), (4, 5), (0,), (6,), (3, 5), (2, 2), (0,))",15.967,169.92997,185.89697,4434.56578060828,5044.17017281446,70.8067118189724,857.155686141256,927.962397960228
alex,GBGLBGGL,"((3, 7), (6,), (3, 1), (0,), (5,), (0, 3), (4, 4), (5,))",14.5806,197.70936,212.28996,4814.98143412143,4764.56390085773,70.205318298351,941.998879517685,1012.20419781604
alex,GBGLBGGL,"((3, 2), (6,), (2, 5), (2,), (2,), (3, 1), (4, 6), (0,))",27.2244,165.79261,193.01701,3666.74787090275,4984.37582067236,99.8250107366048,826.372676530162,926.197687266767
alex,GBGLBGGL,"((2, 4), (3,), (4, 7), (0,), (6,), (0, 0), (4, 0), (0,))",19.2355,224.35397,243.58947,3911.95997502497,4391.90011349523,75.2485060995929,985.340226306105,1060.5887324057
alex,LGBGBBBG,"((1,), (0, 6), (0,), (0, 1), (3,), (0,), (7,), (3, 7))",81.8325,356.64839,438.48089,3225.15747639839,3885.51408485956,263.922699187371,1385.76234268749,1649.68504187486
alex,LGBGBBBG,"((3,), (3, 5), (7,), (4, 4), (2,), (1,), (1,), (3, 6))",50.2649,234.41958,284.68448,3356.28219279059,4345.43313436353,168.7031887924,1018.65461027558,1187.35779906798
alex,LGBGBBBG,"((1,), (0, 4), (6,), (3, 3), (0,), (5,), (4,), (2, 0))",81.1205,278.7333,359.8538,3184.79540951226,4153.01191118959,258.352196017339,1157.58271494518,1415.93491096252
alex,LGBGBBBG,"((5,), (0, 5), (4,), (1, 6), (5,), (3,), (5,), (3, 0))",36.4244,257.52699,293.95139,3520.11279004329,4228.45415888175,128.217996309653,1088.9410718898,1217.15906819945
alex,LGBGBBBG,"((2,), (4, 7), (5,), (3, 3), (4,), (4,), (1,), (4, 1))",60.9989,210.33197,271.33087,3268.33391502129,4594.52802714356,199.364773648992,966.376131169318,1165.74090481831
alex,LGBGBBBG,"((0,), (0, 3), (2,), (0, 7), (0,), (3,), (4,), (1, 0))",119.13,330.94,450.07,3144.1321600484,3891.14781814506,374.560464226566,1287.73645893693,1662.29692316349
alex,LGBGBBBG,"((2,), (1, 2), (7,), (3, 7), (0,), (1,), (5,), (2, 1))",60.5245,271.432,331.9565,3239.01685056136,4143.74196922072,196.039875371801,1124.74417018952,1320.78404556132
alex,LGBGBBBG,"((1,), (3, 3), (1,), (0, 1), (3,), (0,), (3,), (2, 3))",81.603,298.5956,380.1986,3193.56722334393,3957.17033457374,260.604666126535,1181.59365035425,1442.19831648078
alex,LGBGBBBG,"((0,), (4, 2), (3,), (0, 2), (5,), (3,), (4,), (4, 7))",119.368,246.35778,365.72578,3185.69066645579,4279.55549647364,380.269523473495,1054.30179149804,1434.57131497154
alex,LGBGBBBG,"((2,), (1, 6), (2,), (0, 1), (3,), (1,), (3,), (4, 4))",61.331,279.62903,340.96003,3275.72938250097,4021.42479052503,200.903758758167,1124.50711339247,1325.41087215063
alex,BGGLGLGG,"((7,), (0, 4), (0, 3), (2,), (3, 3), (5,), (4, 5), (3, 7))",14.5194,235.1976,249.717,5089.42222222222,4457.54090272507,73.8953570133333,1048.40292222277,1122.2982792361
alex,BGGLGLGG,"((4,), (2, 7), (4, 7), (4,), (0, 7), (5,), (0, 7), (3, 3))",21.8338,204.1528,225.9866,3974.16082423253,4594.66492799509,86.7710326041281,938.013710111996,1024.78474271612
alex,BGGLGLGG,"((3,), (3, 7), (4, 6), (4,), (4, 7), (4,), (3, 2), (1, 6))",25.4372,175.31511,200.75231,3787.03847142366,4787.11688924543,96.3316550052979,839.253924020921,935.585579026219
alex,BGGLGLGG,"((1,), (3, 6), (0, 1), (1,), (0, 7), (3,), (2, 1), (3, 7))",39.3032,252.641,291.9442,3623.49101470551,4138.53724318025,142.414792049173,1045.5641876543,1187.97897970348
alex,BGGLGLGG,"((5,), (0, 2), (2, 5), (3,), (4, 0), (3,), (3, 6), (0, 2))",19.1964,229.81464,249.01104,4145.52348318348,4307.62986976637,79.5791269925834,989.956407773606,1069.53553476619
alex,BGGLGLGG,"((3,), (4, 7), (0, 4), (2,), (0, 1), (0,), (2, 7), (3, 4))",25.2103,226.4938,251.7041,3805.73076563959,4374.51835185947,95.9436143210037,990.801284682389,1086.74489900339
alex,BGGLGLGG,"((7,), (2, 7), (2, 1), (1,), (2, 7), (3,), (0, 0), (3, 5))",14.7464,204.5408,219.2872,4969.38426767677,4569.71962252988,73.2805281648687,934.69410736796,1007.97463553283
alex,BGGLGLGG,"((0,), (3, 7), (1, 0), (0,), (3, 0), (5,), (2, 0), (3, 6))",58.6069,266.1746,324.7815,3413.51138487107,4132.39710997562,200.055320382,1099.93914778892,1299.99446817092
alex,BGGLGLGG,"((7,), (2, 2), (4, 6), (0,), (2, 5), (3,), (0, 7), (0, 2))",15.3837,215.2481,230.6318,4762.48676767677,4547.22178287208,73.2646676879091,978.780849041828,1052.04551672974
alex,BGGLGLGG,"((5,), (3, 5), (0, 7), (1,), (0, 0), (4,), (1, 3), (2, 6))",18.0817,220.9368,239.0185,4316.05215617716,4403.98951381991,78.0415602723485,973.003350416926,1051.04491068927
alex,BGBBLBGG,"((3,), (2, 5), (3,), (0,), (3,), (3,), (3, 4), (0, 4))",25.6146,242.2991,267.9137,3709.62782383815,4194.43430300087,95.0206328564848,1016.30765662624,1111.32828948272
alex,BGBBLBGG,"((7,), (3, 2), (2,), (4,), (2,), (6,), (2, 5), (1, 0))",15.7045,200.5072,216.2117,4648.29436868687,4829.79797674947,72.9991389130429,968.409268883701,1041.40840779674
alex,BGBBLBGG,"((6,), (4, 0), (5,), (2,), (1,), (7,), (2, 3), (2, 2))",16.4902,192.8649,209.3551,4429.44557886558,5049.20762083194,73.0424434846092,973.814922870989,1046.8573663556
alex,BGBBLBGG,"((1,), (0, 7), (1,), (4,), (5,), (0,), (2, 6), (4, 5))",38.6765,310.3828,349.0593,3560.77832928871,3985.94707450096,137.718443052735,1237.16941363542,1374.88785668815
alex,BGBBLBGG,"((4,), (4, 0), (1,), (1,), (0,), (2,), (3, 0), (0, 6))",20.6483,244.2433,264.8916,4000.79976190476,4307.61445346009,82.6097137237381,1052.10596924079,1134.71568296453
alex,BGBBLBGG,"((3,), (1, 2), (1,), (2,), (3,), (1,), (0, 6), (0, 5))",24.5739,273.1261,297.7,3750.0368802521,4050.20812234343,92.1530312916271,1106.21754864399,1198.37057993561
alex,BGBBLBGG,"((5,), (3, 6), (2,), (7,), (5,), (0,), (2, 1), (0, 4))",17.9496,234.92498,252.87458,4210.66722610723,4415.91449353678,75.5797924417343,1037.40862407584,1112.98841651757
alex,BGBBLBGG,"((6,), (1, 3), (6,), (0,), (5,), (3,), (0, 3), (0, 7))",15.5616,247.3324,262.894,4667.3102020202,4370.50883874363,72.6308144397576,1080.96844030767,1153.59925474743
alex,BGBBLBGG,"((5,), (4, 0), (0,), (0,), (2,), (0,), (1, 0), (2, 4))",17.783,265.7289,283.5119,4239.52771173271,4222.36485011291,75.3915212977428,1122.00436701917,1197.39588831691
alex,BGBBLBGG,"((4,), (1, 2), (5,), (6,), (5,), (4,), (2, 6), (2, 2))",21.2504,217.7826,239.033,3927.23714285714,4520.51106493261,83.4553601805714,984.488653049793,1067.94401323036
alex,LBGGGBGG,"((0,), (2,), (0, 6), (3, 0), (2, 3), (6,), (2, 6), (4, 2))",119.378,278.5222,397.9002,3172.45676989363,4193.25546401798,378.721544276362,1167.91473700031,1546.63628127667
alex,LBGGGBGG,"((3,), (1,), (1, 1), (1, 3), (0, 6), (3,), (2, 6), (4, 3))",50.3777,285.333,335.7107,3345.52467120985,4049.73261303782,168.539838228808,1155.52235567592,1324.06219390473
alex,LBGGGBGG,"((5,), (4,), (1, 0), (2, 5), (1, 1), (2,), (4, 1), (3, 3))",36.759,228.3484,265.1074,3540.77009074259,4396.46332795315,130.155167765607,1003.92536659678,1134.08053436238
alex,LBGGGBGG,"((0,), (7,), (0, 6), (0, 2), (1, 5), (2,), (1, 6), (4, 6))",119.431,280.978,400.409,3180.60440658308,4301.31278131111,379.862764882624,1208.57426266723,1588.43702754986
alex,LBGGGBGG,"((3,), (5,), (2, 0), (1, 7), (4, 6), (7,), (0, 7), (1, 1))",49.4065,235.2163,284.6228,3304.61782295755,4639.18252026331,163.269600469952,1091.21134744101,1254.48094791096
alex,LBGGGBGG,"((0,), (1,), (1, 2), (4, 1), (4, 2), (3,), (0, 3), (4, 2))",119.356,298.984,418.34,3164.62576815428,4011.64549336241,377.717073183823,1199.41781618747,1577.13488937129
alex,LBGGGBGG,"((3,), (2,), (2, 6), (2, 5), (0, 6), (7,), (4, 4), (2, 4))",49.9199,250.726,300.6459,3334.92106091339,4447.08356950492,166.478925868691,1114.99947504769,1281.47840091638
alex,LBGGGBGG,"((4,), (6,), (2, 0), (3, 1), (0, 0), (7,), (1, 7), (3, 3))",42.758,220.6127,263.3707,3410.05070108627,4777.50949345446,145.806947877047,1053.97926862662,1199.78621650367
alex,LBGGGBGG,"((1,), (7,), (2, 1), (4, 1), (0, 3), (5,), (3, 7), (1, 4))",81.5443,231.8104,313.3547,3203.04455687386,4679.2473547441,261.190026259089,1084.69820100217,1345.88822726126
alex,LBGGGBGG,"((5,), (2,), (0, 7), (1, 1), (0, 7), (3,), (1, 7), (0, 5))",36.6714,284.5785,321.2499,3537.77251115551,4160.88949443969,129.735070865588,1184.09969099341,1313.83476185899
alex,GGGLBGBB,"((2, 5), (0, 7), (1, 0), (3,), (5,), (3, 4), (4,), (5,))",14.5472,213.4549,228.0021,4424.83777777778,4385.75727015045,64.3690001208889,936.161379524237,1000.53037964513
alex,GGGLBGBB,"((4, 4), (0, 0), (0, 1), (3,), (5,), (4, 7), (1,), (3,))",17.8914,225.4417,243.3331,4171.00715839716,4399.2300093156,74.6251574737469,991.769891991124,1066.39504946487
alex,GGGLBGBB,"((4, 7), (3, 0), (3, 1), (3,), (1,), (1, 6), (2,), (4,))",13.0622,163.8111,176.8733,4897.91607142857,4818.41908623945,63.9775593082143,789.310530777879,853.288090086093
alex,GGGLBGBB,"((3, 2), (1, 7), (1, 0), (5,), (0,), (3, 4), (7,), (1,))",26.6154,192.1736,218.789,3691.84011722367,4617.13890677177,98.259801455955,887.292205414396,985.55200687035
alex,GGGLBGBB,"((4, 3), (3, 6), (4, 2), (4,), (6,), (4, 4), (5,), (6,))",19.3137,138.4677,157.7814,4297.43434176934,5420.71916074182,82.9993576466305,750.594514533849,833.59387218048
alex,GGGLBGBB,"((3, 6), (0, 3), (4, 6), (3,), (4,), (4, 7), (7,), (0,))",16.3171,198.9083,215.2254,4319.91888306138,4739.16175115372,70.4885484068009,942.658607347009,1013.14715575381
alex,GGGLBGBB,"((1, 4), (1, 6), (2, 3), (4,), (1,), (2, 7), (2,), (6,))",16.1999,197.8437,214.0436,4284.67541125541,4424.52108556166,69.4113131947966,875.363622295535,944.774935490332
alex,GGGLBGBB,"((1, 2), (0, 3), (2, 7), (4,), (6,), (1, 0), (0,), (5,))",24.1257,242.9524,267.0781,3791.34543553668,4145.65115631292,91.4688625741274,1007.195897989,1098.66476056313
alex,GGGLBGBB,"((2, 3), (0, 1), (3, 0), (5,), (0,), (1, 7), (7,), (1,))",21.8008,222.4398,244.2406,3748.56935156347,4364.15777780501,81.7218107195649,970.762383263391,1052.48419398296
alex,GGGLBGBB,"((2, 0), (0, 5), (2, 6), (4,), (1,), (4, 4), (1,), (4,))",47.3064,222.3001,269.6065,3441.92304151895,4323.02895666312,162.824988171312,961.009769369108,1123.83475754042
alex,GBGBLGBL,"((1, 7), (6,), (4, 1), (5,), (0,), (2, 1), (6,), (2,))",15.0635,187.65514,202.71864,4736.22820429571,4912.36238339128,71.3441735554084,921.830050786025,993.174224341433
alex,GBGBLGBL,"((3, 0), (0,), (4, 1), (7,), (0,), (2, 5), (5,), (1,))",58.1344,272.01407,330.14847,3421.81600993196,4194.54453396603,198.925220647788,1140.97513048035,1339.90035112814
alex,GBGBLGBL,"((4, 7), (5,), (4, 1), (4,), (5,), (0, 4), (5,), (5,))",15.8977,178.82738,194.72508,4937.18528610279,5055.74830413995,78.4898905228763,904.10622316879,982.596113691666
alex,GBGBLGBL,"((4, 7), (2,), (0, 4), (7,), (1,), (2, 6), (1,), (2,))",16.2967,221.58927,237.88597,4822.58890886891,4544.27169022811,78.592284671164,1006.96184651931,1085.55413119048
alex,GBGBLGBL,"((3, 3), (2,), (3, 5), (7,), (2,), (0, 2), (1,), (5,))",25.4882,219.31504,244.80324,3853.09270774977,4408.56103051799,98.2083975536676,966.863738750495,1065.07213630416
alex,GBGBLGBL,"((1, 7), (7,), (1, 4), (0,), (2,), (3, 4), (6,), (2,))",15.3791,192.33871,207.71781,4747.98247474747,4965.52791052864,73.0196972773889,955.063232780074,1028.08293005746
alex,GBGBLGBL,"((0, 3), (6,), (2, 2), (2,), (5,), (3, 0), (5,), (2,))",24.5627,190.93333,215.49603,3730.47102060865,4769.43691828621,91.630440537904,910.644473033324,1002.27491357123
alex,GBGBLGBL,"((3, 4), (2,), (3, 6), (7,), (1,), (0, 7), (0,), (3,))",22.2705,238.04567,260.31617,4004.38942994269,4386.35446008437,89.1797547995387,1044.15268630827,1133.33244110781
alex,GBGBLGBL,"((1, 3), (2,), (0, 5), (2,), (0,), (0, 3), (3,), (2,))",24.8991,268.94033,293.83943,3710.44548983696,4096.52385406209,92.3867532959994,1101.72047716433,1194.10723046033
alex,GBGBLGBL,"((2, 3), (4,), (3, 0), (4,), (2,), (4, 2), (1,), (1,))",24.7316,185.40878,210.14038,3728.94099638708,4716.93865032142,92.2226771462468,874.561840490941,966.784517637188
alex,LBBGLBLL,"((4,), (6,), (4,), (2, 3), (1,), (4,), (3,), (3,))",40.8712,203.7152,244.5864,3442.81711405836,4691.43012930843,140.712066832102,955.715627078092,1096.42769391019
alex,LBBGLBLL,"((0,), (6,), (7,), (3, 2), (0,), (3,), (4,), (0,))",118.983,249.205,368.188,3155.24472617636,4421.50953513488,375.420483254642,1101.86228370329,1477.28276695793
alex,LBBGLBLL,"((4,), (2,), (4,), (1, 4), (4,), (1,), (5,), (5,))",40.5441,247.7049,288.249,3456.25026742581,4224.79629675641,140.130556467539,1046.50274420842,1186.63330067596
alex,LBBGLBLL,"((4,), (1,), (4,), (2, 1), (5,), (5,), (2,), (4,))",40.5543,247.386,287.9403,3444.25330687831,4280.32500491099,139.679281883135,1058.89248166491,1198.57176354805
alex,LBBGLBLL,"((4,), (3,), (2,), (3, 3), (2,), (0,), (3,), (3,))",40.8329,253.0469,293.8798,3413.89847883598,4164.25511485867,139.399375196462,1053.75184762413,1193.15122282059
alex,LBBGLBLL,"((4,), (1,), (4,), (1, 7), (5,), (7,), (1,), (2,))",41.0498,251.6063,292.6561,3418.8768921095,4389.59164081827,140.344212645717,1104.44891125721,1244.79312390293
alex,LBBGLBLL,"((5,), (1,), (6,), (0, 7), (5,), (6,), (5,), (3,))",34.8619,259.3713,294.2332,3573.94025879917,4407.40381661944,124.594347908231,1143.15405754155,1267.74840544978
alex,LBBGLBLL,"((5,), (3,), (4,), (0, 0), (1,), (2,), (5,), (0,))",35.6666,245.8064,281.473,3519.84051449275,4275.41402717229,125.540743694207,1050.92413052872,1176.46487422293
alex,LBBGLBLL,"((3,), (2,), (6,), (3, 2), (3,), (6,), (0,), (5,))",48.1599,230.7846,278.9445,3370.0352708634,4452.53773635151,162.300561641254,1027.57714046879,1189.87770211004
alex,LBBGLBLL,"((4,), (4,), (4,), (2, 6), (0,), (6,), (3,), (4,))",40.5554,225.6076,266.163,3447.78871060501,4511.94722325682,139.826450274071,1017.92958436564,1157.75603463971
alex,GBGGGGBB,"((3, 3), (6,), (4, 5), (1, 6), (0, 1), (4, 6), (3,), (3,))",20.268,173.9798,194.2478,3868.19264977669,5122.6212154942,78.400528625674,891.232614547439,969.633143173113
alex,GBGGGGBB,"((0, 1), (6,), (3, 1), (2, 3), (1, 3), (1, 6), (2,), (3,))",31.5779,208.9911,240.569,3498.657225166,4601.24049221745,110.48024799057,961.618311833067,1072.09855982364
alex,GBGGGGBB,"((0, 2), (1,), (0, 6), (4, 7), (1, 7), (0, 1), (6,), (7,))",19.2813,286.3872,305.6685,3990.30490648413,4149.97284371897,76.9382659933924,1188.49910278871,1265.4373687821
alex,GBGGGGBB,"((3, 3), (1,), (2, 7), (0, 1), (2, 3), (0, 3), (3,), (6,))",16.6276,262.1747,278.8023,4193.02217351362,4153.05060213389,69.7198954923151,1088.82479569927,1158.54469119159
alex,GBGGGGBB,"((0, 4), (0,), (1, 7), (0, 6), (1, 5), (4, 7), (1,), (0,))",19.9903,328.4285,348.4188,3821.19094627595,4042.0778126548,76.3867533733401,1327.5335528935,1403.92030626684
alex,GBGGGGBB,"((2, 3), (6,), (1, 4), (1, 7), (0, 7), (0, 3), (6,), (5,))",18.9856,212.9485,231.9341,3957.7571023421,4653.98118265618,75.1403932422262,991.05831187486,1066.19870511709
alex,GBGGGGBB,"((2, 1), (3,), (0, 3), (3, 1), (0, 1), (1, 2), (6,), (6,))",28.3574,225.3789,253.7363,3671.536349075,4374.19838279528,104.115224865259,985.852019896179,1089.96724476144
alex,GBGGGGBB,"((1, 1), (1,), (0, 2), (3, 0), (0, 2), (0, 3), (3,), (3,))",32.6167,290.7827,323.3994,3495.38274325975,4015.18925310314,114.00785032208,1167.54757202831,1281.5554223504
alex,GBGGGGBB,"((3, 2), (6,), (2, 1), (1, 1), (3, 2), (1, 2), (6,), (4,))",22.1193,178.1715,200.2908,3841.90152950807,4913.97965385412,84.980172501648,875.531125896669,960.511298398316
alex,GBGGGGBB,"((2, 4), (1,), (2, 6), (0, 3), (0, 0), (4, 5), (6,), (5,))",13.475,251.8329,265.3079,4174.67145299145,4331.54506604111,56.2536978290598,1090.82555546183,1147.07925329089
alex,GGLBBBBG,"((0, 4), (2, 0), (2,), (0,), (5,), (1,), (4,), (4, 5))",17.567,239.79393,257.36093,4176.29540459541,4140.08291699602,73.3649813725275,992.76675319234,1066.13173456487
alex,GGLBBBBG,"((0, 0), (0, 2), (2,), (5,), (2,), (6,), (6,), (2, 6))",51.0532,240.162,291.2152,3382.88882718462,4318.75922229244,172.707299872022,1037.2018523442,1209.90915221622
alex,GGLBBBBG,"((0, 7), (2, 1), (1,), (3,), (0,), (4,), (7,), (3, 1))",14.2482,219.2695,233.5177,4625.67603535354,4396.00530569771,65.9075572869242,963.909885377685,1029.81744266461
alex,GGLBBBBG,"((1, 4), (1, 1), (5,), (6,), (7,), (1,), (0,), (2, 5))",17.737,233.7695,251.5065,4044.59402486403,4275.85661409816,71.7389642190132,999.56486274942,1071.30382696843
alex,GGLBBBBG,"((2, 2), (3, 4), (2,), (0,), (1,), (0,), (7,), (0, 0))",27.6504,249.6804,277.3308,3583.83942939456,4186.68817474789,99.0945937585315,1045.33397814632,1144.42857190486
alex,GGLBBBBG,"((3, 7), (2, 1), (4,), (7,), (2,), (6,), (5,), (0, 0))",15.1967,175.8015,190.9982,4563.62891414141,4892.79330683611,69.3520995195328,860.160402531749,929.512502051281
alex,GGLBBBBG,"((3, 0), (2, 7), (2,), (6,), (4,), (7,), (7,), (4, 0))",52.0792,171.02928,223.10848,3462.37383168222,5095.16219340337,180.317659254945,871.421921420999,1051.73958067594
alex,GGLBBBBG,"((1, 6), (2, 0), (2,), (3,), (0,), (3,), (1,), (1, 0))",15.6752,217.3644,233.0396,4285.01040986791,4244.98572696184,67.1683951767615,922.708775549624,989.877170726386
alex,GGLBBBBG,"((0, 1), (2, 6), (2,), (7,), (5,), (5,), (7,), (1, 0))",35.4309,202.8673,238.2982,3433.78421325052,4630.14136236436,121.662065081258,939.304276801179,1060.96634188244
alex,GGLBBBBG,"((1, 2), (2, 6), (2,), (1,), (0,), (6,), (1,), (0, 6))",25.8149,226.6165,252.4314,3687.32214506855,4326.32771771642,95.1878524427302,980.417245241883,1075.60509768461
alex,GGGGGBLB,"((4, 4), (4, 2), (4, 6), (4, 7), (0, 4), (6,), (0,), (4,))",17.0571,146.28901,163.34611,4251.66851204351,5423.84171501733,72.5211349767774,793.448434886588,865.969569863365
alex,GGGGGBLB,"((0, 0), (4, 3), (1, 3), (4, 3), (0, 6), (0,), (0,), (5,))",48.253,244.08127,292.33427,3406.61895527903,4251.71065226657,164.379584449079,1037.76293567775,1202.14252012683
alex,GGGGGBLB,"((4, 7), (3, 3), (0, 1), (2, 3), (4, 4), (3,), (3,), (1,))",13.7683,167.85834,181.62664,4795.6558008658,4816.70891471823,66.0280277630606,808.524762687804,874.552790450864
alex,GGGGGBLB,"((1, 4), (1, 6), (1, 6), (4, 0), (1, 6), (0,), (5,), (7,))",15.4912,245.24849,260.73969,4447.32950771451,4215.05007158522,68.894470869907,1033.73466533067,1102.62913620057
alex,GGGGGBLB,"((3, 6), (3, 3), (1, 0), (2, 7), (0, 4), (1,), (5,), (0,))",15.923,196.7518,212.6748,4294.83543900544,4475.41036391059,68.3866646952836,880.545044838063,948.931709533347
alex,GGGGGBLB,"((3, 3), (1, 4), (4, 2), (1, 6), (1, 7), (7,), (0,), (4,))",19.8771,186.17259,206.04969,3966.23725940726,4799.81307709042,78.8372946289641,893.593632077793,972.430926706757
alex,GGGGGBLB,"((0, 2), (2, 6), (1, 4), (1, 4), (0, 3), (3,), (1,), (1,))",25.843,217.59613,243.43913,3576.31921480008,4238.99375005723,92.4228174680784,922.388635106641,1014.81145257472
alex,GGGGGBLB,"((4, 1), (2, 0), (2, 0), (3, 4), (4, 3), (1,), (3,), (4,))",31.2619,179.98653,211.24843,3771.11954063499,4578.76722701657,117.892361967377,824.116424868434,942.008786835811
